practice,inr,population,value,date
297510,2.0,3546,0.0005640157924421884,2020-09-01
297512,155.0,9809,0.015801814660006117,2020-09-01
297513,127.0,8755,0.014505996573386637,2020-09-01
297514,6.0,6045,0.0009925558312655087,2020-09-01
297515,63.0,8457,0.007449450159631075,2020-09-01
297516,38.0,11289,0.0033661086012932943,2020-09-01
297517,123.0,6271,0.019614096635305375,2020-09-01
297518,125.0,10032,0.01246012759170654,2020-09-01
297520,142.0,9721,0.014607550663511984,2020-09-01
297521,110.0,7270,0.015130674002751032,2020-09-01
297522,195.0,11902,0.016383801041841707,2020-09-01
297524,201.0,9676,0.020773046713517984,2020-09-01
297525,59.0,9277,0.0063598145952355285,2020-09-01
297526,91.0,6827,0.013329427274058885,2020-09-01
297527,119.0,10478,0.011357129223134185,2020-09-01
297528,2.0,2927,0.0006832934745473181,2020-09-01
297529,11.0,1185,0.009282700421940928,2020-09-01
297531,142.0,11231,0.012643575816935268,2020-09-01
297532,183.0,11780,0.015534804753820033,2020-09-01
297533,123.0,8948,0.013746088511399196,2020-09-01
297534,80.0,7801,0.01025509550057685,2020-09-01
297535,56.0,3358,0.016676593210244194,2020-09-01
297536,118.0,9169,0.01286945141236776,2020-09-01
297537,205.0,11379,0.01801564285086563,2020-09-01
297539,141.0,8364,0.01685796269727403,2020-09-01
297540,160.0,12926,0.012378152560730311,2020-09-01
297542,79.0,5439,0.014524728810443097,2020-09-01
297545,164.0,10100,0.016237623762376238,2020-09-01
297546,66.0,7470,0.008835341365461847,2020-09-01
297547,33.0,3720,0.008870967741935484,2020-09-01
297551,59.0,8979,0.006570887626684486,2020-09-01
297554,11.0,5604,0.0019628836545324767,2020-09-01
297557,26.0,3057,0.00850507033038927,2020-09-01
297560,56.0,4212,0.013295346628679962,2020-09-01
297564,22.0,2744,0.008017492711370262,2020-09-01
297570,65.0,4834,0.013446421183285064,2020-09-01
297573,24.0,22063,0.0010877940443276073,2020-09-01
297575,35.0,4497,0.00778296642205915,2020-09-01
297577,41.0,2910,0.014089347079037801,2020-09-01
297579,7.0,2887,0.0024246622791825423,2020-09-01
297583,3.0,18123,0.00016553550736633007,2020-09-01
297586,24.0,5902,0.004066418163334463,2020-09-01
297590,82.0,6045,0.013564929693961952,2020-09-01
297593,31.0,4419,0.007015161801312514,2020-09-01
297598,86.0,7665,0.01121983039791259,2020-09-01
297599,253.0,18388,0.013758973243419622,2020-09-01
297600,5.0,9805,0.0005099439061703213,2020-09-01
297603,126.0,7118,0.017701601573475695,2020-09-01
297604,51.0,8001,0.006374203224596925,2020-09-01
297605,11.0,6457,0.0017035775127768314,2020-09-01
297607,74.0,8449,0.008758432950645047,2020-09-01
297608,66.0,12921,0.005107963779893197,2020-09-01
297609,4.0,7285,0.000549073438572409,2020-09-01
297610,45.0,4755,0.00946372239747634,2020-09-01
297611,128.0,25548,0.005010176921872554,2020-09-01
297613,47.0,6118,0.007682249101013403,2020-09-01
297614,148.0,9415,0.01571959638874137,2020-09-01
297616,81.0,6579,0.012311901504787962,2020-09-01
297617,43.0,9323,0.004612249275984125,2020-09-01
297622,98.0,5633,0.01739747914077756,2020-09-01
297630,35.0,3165,0.011058451816745656,2020-09-01
297632,39.0,5407,0.007212872202700203,2020-09-01
297636,15.0,4133,0.0036293249455601256,2020-09-01
297637,33.0,4884,0.006756756756756757,2020-09-01
297638,11.0,2051,0.005363237445148708,2020-09-01
297640,19.0,1881,0.010101010101010102,2020-09-01
297647,39.0,3508,0.011117445838084378,2020-09-01
297648,7.0,5019,0.001394700139470014,2020-09-01
297649,4.0,8150,0.00049079754601227,2020-09-01
297650,33.0,5849,0.005641990083775005,2020-09-01
297653,6.0,4983,0.0012040939193257074,2020-09-01
297654,8.0,5713,0.0014003150708909505,2020-09-01
297655,357.0,12135,0.02941903584672435,2020-09-01
297657,4.0,4451,0.0008986744551786115,2020-09-01
297658,144.0,8168,0.01762977473065622,2020-09-01
297659,139.0,13690,0.010153396639883126,2020-09-01
297660,133.0,9874,0.01346971845250152,2020-09-01
297661,3.0,6236,0.0004810776138550353,2020-09-01
297662,6.0,5499,0.0010911074740861974,2020-09-01
297663,143.0,12026,0.011890903043405954,2020-09-01
297664,31.0,4508,0.006876663708961846,2020-09-01
297667,32.0,2783,0.011498383039885016,2020-09-01
297668,6.0,6104,0.000982961992136304,2020-09-01
297669,90.0,5628,0.015991471215351813,2020-09-01
297670,53.0,11254,0.004709436644748534,2020-09-01
297672,6.0,4755,0.0012618296529968455,2020-09-01
297673,206.0,13849,0.014874720196404073,2020-09-01
297675,131.0,8630,0.015179606025492468,2020-09-01
297676,47.0,5220,0.00900383141762452,2020-09-01
297677,29.0,6403,0.004529126971732001,2020-09-01
297678,188.0,12811,0.01467488876746546,2020-09-01
297681,46.0,7409,0.006208665136995546,2020-09-01
297683,151.0,9873,0.015294236807454674,2020-09-01
297685,1.0,2858,0.0003498950314905528,2020-09-01
297686,11.0,6269,0.0017546658159196043,2020-09-01
297687,107.0,9862,0.010849726221861691,2020-09-01
297688,54.0,3919,0.013779025261546313,2020-09-01
297689,4.0,4503,0.0008882966910948257,2020-09-01
297690,22.0,6609,0.0033287940686942048,2020-09-01
297691,10.0,7730,0.00129366106080207,2020-09-01
297693,33.0,14044,0.002349757903731131,2020-09-01
297694,48.0,2800,0.017142857142857144,2020-09-01
297695,180.0,14017,0.012841549546978668,2020-09-01
297696,226.0,16536,0.01366715045960329,2020-09-01
297697,73.0,8505,0.008583186360964138,2020-09-01
297698,208.0,19667,0.010576091930645244,2020-09-01
297699,285.0,10654,0.026750516238032665,2020-09-01
297700,127.0,8195,0.01549725442342892,2020-09-01
297701,138.0,11279,0.012235127227591099,2020-09-01
297702,246.0,11395,0.021588415971917508,2020-09-01
297704,22.0,11031,0.0019943794760221194,2020-09-01
297706,299.0,20549,0.014550586403231302,2020-09-01
297707,93.0,5458,0.017039208501282523,2020-09-01
297710,377.0,23264,0.016205295735900963,2020-09-01
297711,1.0,11793,8.479606546256254e-05,2020-09-01
297716,5.0,3015,0.001658374792703151,2020-09-01
297720,14.0,1871,0.0074826296098343134,2020-09-01
297722,3.0,3786,0.000792393026941363,2020-09-01
297724,13.0,4849,0.002680965147453083,2020-09-01
297725,110.0,3416,0.032201405152224825,2020-09-01
297727,4.0,2259,0.0017706949977866313,2020-09-01
297729,7.0,6470,0.0010819165378670788,2020-09-01
297734,50.0,4268,0.011715089034676664,2020-09-01
297735,6.0,5036,0.0011914217633042098,2020-09-01
297739,212.0,9781,0.021674675391064307,2020-09-01
297740,6.0,6351,0.000944733112895607,2020-09-01
297741,59.0,7662,0.007700339336987732,2020-09-01
297743,85.0,4638,0.018326865028029323,2020-09-01
297744,10.0,4023,0.002485707183693761,2020-09-01
297745,2.0,7750,0.00025806451612903227,2020-09-01
297746,23.0,6498,0.0035395506309633734,2020-09-01
297749,85.0,4928,0.017248376623376624,2020-09-01
297750,135.0,10883,0.012404667830561426,2020-09-01
297751,112.0,10275,0.010900243309002433,2020-09-01
297752,126.0,7399,0.017029328287606435,2020-09-01
297753,69.0,3338,0.02067106051527861,2020-09-01
297754,64.0,3374,0.01896858328393598,2020-09-01
297755,68.0,7249,0.009380604221271899,2020-09-01
297756,189.0,10626,0.017786561264822136,2020-09-01
297757,81.0,4975,0.01628140703517588,2020-09-01
297758,95.0,7641,0.012432927627273917,2020-09-01
297759,47.0,4248,0.011064030131826741,2020-09-01
297760,80.0,5807,0.013776476666092647,2020-09-01
297761,69.0,6867,0.010048055919615552,2020-09-01
297762,133.0,6793,0.01957897836007655,2020-09-01
297763,110.0,7108,0.015475520540236353,2020-09-01
297764,215.0,12671,0.01696787940967564,2020-09-01
297765,62.0,2868,0.021617852161785217,2020-09-01
297766,186.0,9408,0.019770408163265307,2020-09-01
297768,123.0,12371,0.009942607711583543,2020-09-01
297770,251.0,15466,0.016229147808095177,2020-09-01
297771,169.0,10294,0.016417330483776957,2020-09-01
297773,159.0,7895,0.0201393286890437,2020-09-01
297774,127.0,6297,0.020168334127362235,2020-09-01
297775,110.0,6023,0.01826332392495434,2020-09-01
297778,107.0,5865,0.01824381926683717,2020-09-01
297779,97.0,10066,0.009636399761573614,2020-09-01
297780,108.0,9930,0.010876132930513595,2020-09-01
297781,136.0,12546,0.01084010840108401,2020-09-01
297782,104.0,9920,0.010483870967741936,2020-09-01
297783,114.0,7493,0.015214199919925264,2020-09-01
297785,344.0,16261,0.021154910522108113,2020-09-01
297787,65.0,8615,0.0075449796865931515,2020-09-01
297788,27.0,15558,0.0017354415734670266,2020-09-01
297789,43.0,5447,0.007894253717642739,2020-09-01
297790,137.0,9768,0.014025389025389025,2020-09-01
297792,308.0,25068,0.012286580501037179,2020-09-01
297794,227.0,10302,0.022034556396816153,2020-09-01
297795,87.0,5420,0.016051660516605167,2020-09-01
297796,17.0,10978,0.0015485516487520495,2020-09-01
297797,90.0,13413,0.006709908297919929,2020-09-01
297809,24.0,1995,0.012030075187969926,2020-09-01
297812,70.0,3236,0.021631644004944377,2020-09-01
297813,7.0,4467,0.0015670472352809493,2020-09-01
297814,50.0,5928,0.008434547908232119,2020-09-01
297815,67.0,5977,0.011209636941609502,2020-09-01
297817,98.0,3616,0.027101769911504425,2020-09-01
297820,87.0,2761,0.03151032234697573,2020-09-01
297821,140.0,6689,0.02092988488563313,2020-09-01
297823,110.0,11909,0.009236711730623898,2020-09-01
297826,27.0,5942,0.004543924604510266,2020-09-01
297829,60.0,2918,0.0205620287868403,2020-09-01
297831,106.0,6532,0.016227801592161667,2020-09-01
297832,120.0,6638,0.018077734257306417,2020-09-01
297835,32.0,3383,0.009459060005911913,2020-09-01
297836,26.0,2731,0.009520322226290736,2020-09-01
297837,20.0,2616,0.00764525993883792,2020-09-01
297838,67.0,5870,0.01141396933560477,2020-09-01
297839,278.0,15132,0.01837166270155961,2020-09-01
297843,134.0,4834,0.02772031443938767,2020-09-01
297844,63.0,9116,0.006910925844668714,2020-09-01
297846,120.0,6647,0.018053257108469986,2020-09-01
297851,37.0,2626,0.01408987052551409,2020-09-01
297855,44.0,6089,0.007226145508293644,2020-09-01
297856,68.0,7209,0.009432653627410182,2020-09-01
297857,79.0,7335,0.010770279481935924,2020-09-01
297858,50.0,3892,0.012846865364850977,2020-09-01
297862,21.0,5090,0.0041257367387033395,2020-09-01
297866,75.0,4086,0.018355359765051395,2020-09-01
297869,33.0,3736,0.008832976445396146,2020-09-01
297872,49.0,3505,0.013980028530670471,2020-09-01
297874,34.0,2590,0.013127413127413128,2020-09-01
297876,61.0,3242,0.01881554595928439,2020-09-01
297880,8.0,4557,0.0017555409260478386,2020-09-01
297882,126.0,5930,0.021247892074198988,2020-09-01
297885,87.0,4776,0.01821608040201005,2020-09-01
297893,47.0,3319,0.014160891834890027,2020-09-01
297894,94.0,5203,0.018066500096098406,2020-09-01
297895,136.0,9838,0.01382394795690181,2020-09-01
297905,94.0,8695,0.010810810810810811,2020-09-01
297911,6.0,9206,0.000651748859439496,2020-09-01
297915,118.0,8226,0.014344760515438853,2020-09-01
297918,98.0,13823,0.007089633219995659,2020-09-01
297923,55.0,6334,0.008683296495105778,2020-09-01
297925,68.0,9402,0.00723250372261221,2020-09-01
297926,31.0,3589,0.008637503482864307,2020-09-01
297943,81.0,4778,0.016952699874424444,2020-09-01
297944,54.0,4306,0.012540640966093822,2020-09-01
297945,29.0,4409,0.006577455205261964,2020-09-01
297950,125.0,8103,0.015426385289398988,2020-09-01
297956,115.0,11627,0.009890771480175455,2020-09-01
297958,89.0,6132,0.01451402478799739,2020-09-01
297962,86.0,4939,0.017412431666329217,2020-09-01
297966,107.0,9788,0.01093175316714344,2020-09-01
297967,99.0,6301,0.015711791779082687,2020-09-01
297970,111.0,7376,0.01504880694143167,2020-09-01
297971,41.0,4514,0.009082853345148427,2020-09-01
297972,121.0,10704,0.011304185351270554,2020-09-01
297974,55.0,6453,0.008523167518983419,2020-09-01
297975,81.0,10400,0.007788461538461538,2020-09-01
297978,110.0,7726,0.014237639140564327,2020-09-01
297980,149.0,13080,0.011391437308868501,2020-09-01
297991,31.0,5469,0.005668312305723167,2020-09-01
297999,32.0,2723,0.011751744399559309,2020-09-01
298000,83.0,7469,0.01111259874146472,2020-09-01
298001,92.0,9038,0.010179243195397212,2020-09-01
298005,49.0,6234,0.007860121912094963,2020-09-01
298006,64.0,4901,0.013058559477657621,2020-09-01
298012,32.0,5338,0.005994754589733983,2020-09-01
298013,66.0,5091,0.01296405421331762,2020-09-01
298014,76.0,11643,0.006527527269604054,2020-09-01
298015,17.0,3462,0.004910456383593298,2020-09-01
298017,135.0,13128,0.010283363802559415,2020-09-01
298018,65.0,9678,0.006716263690845216,2020-09-01
298019,93.0,10827,0.008589637018564699,2020-09-01
298020,186.0,13929,0.013353435278914494,2020-09-01
298022,50.0,8670,0.0057670126874279125,2020-09-01
298023,263.0,16668,0.01577873770098392,2020-09-01
298024,21.0,9474,0.002216592780240659,2020-09-01
298028,4.0,1302,0.0030721966205837174,2020-09-01
298031,37.0,3527,0.010490501842925999,2020-09-01
298034,19.0,2733,0.006952067325283571,2020-09-01
298036,118.0,7230,0.01632088520055325,2020-09-01
298039,52.0,4176,0.012452107279693486,2020-09-01
298040,83.0,7533,0.01101818664542679,2020-09-01
298043,61.0,6321,0.009650371776617624,2020-09-01
298047,30.0,6846,0.0043821209465381246,2020-09-01
298049,51.0,9837,0.00518450747179018,2020-09-01
298050,75.0,8051,0.00931561296733325,2020-09-01
298052,31.0,7524,0.004120148856990962,2020-09-01
298055,39.0,9325,0.004182305630026809,2020-09-01
298059,66.0,10307,0.0064034151547491995,2020-09-01
298060,99.0,6904,0.014339513325608342,2020-09-01
298062,109.0,8113,0.01343522741279428,2020-09-01
298063,10.0,3505,0.0028530670470756064,2020-09-01
298064,0.0,5971,0.0,2020-09-01
298065,40.0,4877,0.008201763379126512,2020-09-01
298067,28.0,7044,0.003975014196479273,2020-09-01
298068,93.0,10034,0.009268487143711382,2020-09-01
298069,137.0,13240,0.010347432024169184,2020-09-01
298073,20.0,3451,0.005795421616922631,2020-09-01
298074,61.0,12546,0.004862107444603858,2020-09-01
298075,50.0,4776,0.010469011725293133,2020-09-01
298077,24.0,27591,0.0008698488637599218,2020-09-01
298078,13.0,3841,0.003384535277271544,2020-09-01
298079,42.0,10054,0.0041774418142033025,2020-09-01
298080,35.0,6256,0.00559462915601023,2020-09-01
298082,77.0,4986,0.015443241075010028,2020-09-01
298086,60.0,4666,0.012858979854264894,2020-09-01
298092,11.0,3658,0.0030071077091306723,2020-09-01
298093,2.0,1186,0.0016863406408094434,2020-09-01
298095,45.0,4551,0.00988793671720501,2020-09-01
298096,12.0,2846,0.004216444132115249,2020-09-01
298098,27.0,5452,0.004952311078503301,2020-09-01
298099,65.0,4328,0.015018484288354898,2020-09-01
298101,97.0,7906,0.012269162661269921,2020-09-01
298103,41.0,6860,0.00597667638483965,2020-09-01
298106,31.0,6688,0.0046351674641148324,2020-09-01
298107,0.0,2176,0.0,2020-09-01
298108,45.0,6913,0.006509474902357876,2020-09-01
298109,0.0,2321,0.0,2020-09-01
298114,14.0,6829,0.002050080538878313,2020-09-01
298115,40.0,5502,0.007270083605961469,2020-09-01
298119,35.0,4314,0.008113120074177098,2020-09-01
298120,10.0,4672,0.0021404109589041095,2020-09-01
298121,106.0,10058,0.010538874527739113,2020-09-01
298123,22.0,12316,0.0017862942513803184,2020-09-01
298124,3.0,2936,0.0010217983651226157,2020-09-01
298127,8.0,3598,0.0022234574763757642,2020-09-01
298130,3.0,2479,0.0012101653892698668,2020-09-01
298133,9.0,3121,0.0028836911246395386,2020-09-01
298134,9.0,8039,0.0011195422316208484,2020-09-01
298135,1.0,5250,0.00019047619047619048,2020-09-01
298136,33.0,3147,0.010486177311725452,2020-09-01
298137,40.0,4308,0.009285051067780872,2020-09-01
298138,8.0,4978,0.0016070711128967456,2020-09-01
298139,36.0,6110,0.005891980360065467,2020-09-01
298140,19.0,2555,0.007436399217221135,2020-09-01
298141,39.0,7812,0.0049923195084485405,2020-09-01
298142,9.0,3748,0.00240128068303095,2020-09-01
298143,53.0,8354,0.006344266219774958,2020-09-01
298145,63.0,8408,0.007492863939105613,2020-09-01
298146,30.0,4719,0.006357279084551812,2020-09-01
298147,194.0,12360,0.0156957928802589,2020-09-01
298148,98.0,9779,0.010021474588403722,2020-09-01
298151,297.0,21422,0.01386425170385585,2020-09-01
298154,76.0,10335,0.007353652636671504,2020-09-01
298155,585.0,66262,0.008828589538498688,2020-09-01
298156,95.0,9106,0.010432681748297826,2020-09-01
298159,28.0,6441,0.004347151063499456,2020-09-01
298160,16.0,5541,0.0028875654214040787,2020-09-01
298161,46.0,10129,0.004541415736992793,2020-09-01
298162,90.0,5623,0.016005690912324382,2020-09-01
298163,87.0,17652,0.004928619986403807,2020-09-01
298164,9.0,15953,0.000564157211809691,2020-09-01
298165,11.0,9088,0.0012103873239436619,2020-09-01
298166,7.0,9799,0.0007143586080212267,2020-09-01
298167,85.0,10075,0.008436724565756825,2020-09-01
298169,91.0,16335,0.005570860116314661,2020-09-01
298172,29.0,14844,0.001953651306925357,2020-09-01
298174,11.0,8314,0.0013230695212893915,2020-09-01
298175,42.0,16744,0.002508361204013378,2020-09-01
298176,0.0,11439,0.0,2020-09-01
298185,16.0,2861,0.005592450192240475,2020-09-01
298186,39.0,5577,0.006993006993006993,2020-09-01
298187,24.0,3756,0.006389776357827476,2020-09-01
298188,0.0,2014,0.0,2020-09-01
298198,27.0,5846,0.004618542593226137,2020-09-01
298199,52.0,5680,0.009154929577464789,2020-09-01
298200,68.0,6942,0.00979544799769519,2020-09-01
298202,0.0,5604,0.0,2020-09-01
298203,45.0,2958,0.015212981744421906,2020-09-01
298209,11.0,9369,0.0011740847475717794,2020-09-01
298212,13.0,6800,0.001911764705882353,2020-09-01
298213,23.0,3435,0.006695778748180495,2020-09-01
298214,9.0,5083,0.0017706079087153256,2020-09-01
298216,50.0,5794,0.00862961684501208,2020-09-01
298217,51.0,9775,0.0052173913043478265,2020-09-01
298219,22.0,5756,0.003822098679638638,2020-09-01
298221,207.0,19391,0.010675055438089836,2020-09-01
298223,1.0,4676,0.000213857998289136,2020-09-01
298226,131.0,7276,0.0180043980208906,2020-09-01
298227,43.0,6813,0.006311463378834581,2020-09-01
298228,85.0,11399,0.007456794455654005,2020-09-01
298229,122.0,8261,0.014768187870717831,2020-09-01
298230,23.0,6077,0.0037847622181997696,2020-09-01
298231,180.0,15119,0.01190554930881672,2020-09-01
298233,117.0,11504,0.01017037552155772,2020-09-01
298234,206.0,34703,0.005936086217329914,2020-09-01
298235,17.0,4493,0.0037836634765190296,2020-09-01
298236,22.0,4817,0.004567157982146564,2020-09-01
298239,56.0,5529,0.01012841381805028,2020-09-01
298240,14.0,10052,0.001392757660167131,2020-09-01
298241,38.0,4713,0.008062805007426267,2020-09-01
298243,151.0,12787,0.011808868381950418,2020-09-01
298244,16.0,3697,0.004327833378414931,2020-09-01
298246,150.0,13013,0.01152693460385768,2020-09-01
298247,364.0,10994,0.03310896852828816,2020-09-01
298248,332.0,20226,0.01641451596954415,2020-09-01
298249,180.0,10645,0.016909347111319868,2020-09-01
